Título,Precio,Dirección,URL,Metros cuadrados,Recámaras,Baños
", Col. Lomas de la Rioja, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95266, ID: 8490283","$2,150,000 MXN"," , Col. Lomas de la Rioja",https://propiedades.com/inmuebles/casa-en-venta-lomas-de-la-rioja-veracruz-8490283#pagina=68&tipos=casas-venta&area=veracruz&pos=31,204,3,3
"AVENIDA LA BAMBA, Col. Geovillas Del Puerto, Veracruz, Veracruz de Ignacio de la Llave, México, C.P. 91777, ID: 26291554","$1,500,000 MXN","AVENIDA LA BAMBA, Col. Geovillas Del Puerto",https://propiedades.com/inmuebles/casa-en-venta-avenida-la-bamba-geovillas-del-puerto-veracruz-26291554#pagina=68&tipos=casas-venta&area=veracruz&pos=32,115,1,1
"Casa en venta en Veracruz Fracc El Ancla #268Int. 359, Col. Las Lomas Residencial, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 28276536","$7,250,000 MXN","Casa en venta en Veracruz Fracc El Ancla #268Int. 359, Col. Las Lomas Residencial",https://propiedades.com/inmuebles/casa-en-venta-casa-en-venta-en-veracruz-fracc-el-ancla-268-las-lomas-residencial-veracruz-28276536#pagina=68&tipos=casas-venta&area=veracruz&pos=33,330,3,4
", Col. Punta Tiburón, Residencial, Marina y Golf, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 28055622","$4,500,000 MXN"," , Col. Punta Tiburón, Residencial, Marina y Golf",https://propiedades.com/inmuebles/casa-en-venta-punta-tiburon-residencial-marina-y-golf-veracruz-28055622#pagina=68&tipos=casas-venta&area=veracruz&pos=34,213,3,4
", Col. Costa de Oro, Boca del Río, Veracruz de Ignacio de la Llave, México, C.P. 94299, ID: 29899053","$4,000,000 MXN"," , Col. Costa de Oro",https://propiedades.com/inmuebles/casa-en-venta-costa-de-oro-veracruz-29899053#pagina=68&tipos=casas-venta&area=veracruz&pos=35,148,3,3
", Col. Primero de Mayo, Veracruz, Veracruz de Ignacio de la Llave, México, C.P. 91757, ID: 28290158","$1,590,000 MXN"," , Col. Primero de Mayo",https://propiedades.com/inmuebles/casa-en-venta-primero-de-mayo-veracruz-28290158#pagina=68&tipos=casas-venta&area=veracruz&pos=36,250,4,4
"Paseo de la Reina, Col. Paseo de la Reina, Xalapa, Veracruz de Ignacio de la Llave, México, C.P. 91193, ID: 29240429","$5,850,000 MXN","Paseo de la Reina, Col. Paseo de la Reina",https://propiedades.com/inmuebles/casa-en-venta-paseo-de-la-reina-paseo-de-la-reina-veracruz-29240429#pagina=68&tipos=casas-venta&area=veracruz&pos=37,305,3,3
"Jazmin, Col. Imperial de la Ánimas, Xalapa, Veracruz de Ignacio de la Llave, México, C.P. 91195, ID: 29836828","$3,600,000 MXN","Jazmin, Col. Imperial de la Ánimas",https://propiedades.com/inmuebles/casa-en-venta-jazmin-imperial-de-la-animas-veracruz-29836828#pagina=68&tipos=casas-venta&area=veracruz&pos=38,118,3,3
"Col. Punta Tiburón, Residencial, Marina y Golf, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 29910171","$4,980,000 MXN","Col. Punta Tiburón, Residencial, Marina y Golf",https://propiedades.com/inmuebles/casa-en-venta-punta-tiburon-residencial-marina-y-golf-veracruz-29910171#pagina=68&tipos=casas-venta&area=veracruz&pos=39,204,3,3
"Bandala #21Int. 211, Col. Ricardo Flores Magón, Tihuatlán, Veracruz de Ignacio de la Llave, México, C.P. 92917, ID: 28112589","$2,000,000 MXN","Bandala #21Int. 211, Col. Ricardo Flores Magón",https://propiedades.com/inmuebles/casa-en-venta-bandala-21-ricardo-flores-magon-veracruz-28112589#pagina=68&tipos=casas-venta&area=veracruz&pos=40,200,4,1
"6 #399, Col. Cazones, Poza Rica de Hidalgo, Veracruz de Ignacio de la Llave, México, C.P. 93230, ID: 28725628","$4,700,000 MXN","6 #399, Col. Cazones",https://propiedades.com/inmuebles/casa-en-venta-6-399-cazones-veracruz-28725628#pagina=68&tipos=casas-venta&area=veracruz&pos=41,241,4,4
", Col. Playas de Conchal, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 28851392","$8,950,000 MXN"," , Col. Playas de Conchal",https://propiedades.com/inmuebles/casa-en-venta-playas-de-conchal-veracruz-28851392#pagina=68&tipos=casas-venta&area=veracruz&pos=42,473,3,3
", Col. Costa de Oro, Boca del Río, Veracruz de Ignacio de la Llave, México, C.P. 94299, ID: 29225623","$17,000,000 MXN"," , Col. Costa de Oro",https://propiedades.com/inmuebles/casa-en-venta-costa-de-oro-veracruz-29225623#pagina=68&tipos=casas-venta&area=veracruz&pos=43,776,5,7
"Finca, Col. Pedregal de las Animas, Xalapa, Veracruz de Ignacio de la Llave, México, C.P. 91196, ID: 28703539","$3,590,000 MXN","Finca, Col. Pedregal de las Animas",https://propiedades.com/inmuebles/casa-en-venta-finca-pedregal-de-las-animas-veracruz-28703539#pagina=68&tipos=casas-venta&area=veracruz&pos=44,255,3,3
"CALLE:GENERAL SILVA COLONIA:DANTE DELGADO CONGREGA, Col. Santiago de La Peña, Tuxpan, Veracruz de Ignacio de la Llave, México, C.P. 92770, ID: 20549322","$2,000,000 MXN","CALLE:GENERAL SILVA COLONIA:DANTE DELGADO CONGREGA, Col. Santiago de La Peña",https://propiedades.com/inmuebles/casa-en-venta-callegeneral-silva-coloniadante-delgado-congrega-santiago-de-la-pena-veracruz-20549322#pagina=68&tipos=casas-venta&area=veracruz&pos=45,200,5,1
"X, Col. El Dorado, Boca del Río, Veracruz de Ignacio de la Llave, México, C.P. 94290, ID: 26397603","$37,000,000 MXN","X, Col. El Dorado",https://propiedades.com/inmuebles/casa-en-venta-x-el-dorado-veracruz-26397603#pagina=68&tipos=casas-venta&area=veracruz&pos=47,1056,4,4
"Col. Lomas del Sol, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 29838326","$2,830,000 MXN",Col. Lomas del Sol,https://propiedades.com/inmuebles/casa-en-venta-lomas-del-sol-veracruz-29838326#pagina=69&tipos=casas-venta&area=veracruz&pos=2,145,3,3
", Col. Lomas de la Rioja, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95266, ID: 19231370","$1,800,000 MXN"," , Col. Lomas de la Rioja",https://propiedades.com/inmuebles/casa-en-venta-lomas-de-la-rioja-veracruz-19231370#pagina=69&tipos=casas-venta&area=veracruz&pos=3,185,3,2
"Boulevard lomas diamante, Col. Lomas Diamante, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 28740947","$8,280,000 MXN","Boulevard lomas diamante, Col. Lomas Diamante",https://propiedades.com/inmuebles/casa-en-venta-boulevard-lomas-diamante-lomas-diamante-veracruz-28740947#pagina=69&tipos=casas-venta&area=veracruz&pos=4,500,4,4
", Col. La Matosa, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 27161261","$6,150,000 MXN"," , Col. La Matosa",https://propiedades.com/inmuebles/casa-en-venta-la-matosa-veracruz-27161261#pagina=69&tipos=casas-venta&area=veracruz&pos=5,250,3,3
", Col. La Aguada, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95263, ID: 29880561","$4,540,000 MXN"," , Col. La Aguada",https://propiedades.com/inmuebles/casa-en-venta-la-aguada-veracruz-29880561#pagina=69&tipos=casas-venta&area=veracruz&pos=6,222,3,3
"AVENIDA 31, Col. Brillante Crucero, Córdoba, Veracruz de Ignacio de la Llave, México, C.P. 94580, ID: 25618301","$2,300,000 MXN","AVENIDA 31, Col. Brillante Crucero",https://propiedades.com/inmuebles/casa-en-venta-avenida-31-brillante-crucero-veracruz-25618301#pagina=69&tipos=casas-venta&area=veracruz&pos=7,174,3,3
"Col. Lomas de la Rioja, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95266, ID: 29979770","$3,750,000 MXN",Col. Lomas de la Rioja,https://propiedades.com/inmuebles/casa-en-venta-lomas-de-la-rioja-veracruz-29979770#pagina=69&tipos=casas-venta&area=veracruz&pos=8,225,3,3
"Costa de Oro, Col. Costa de Oro, Boca del Río, Veracruz de Ignacio de la Llave, México, C.P. 94299, ID: 28362255","$11,500,000 MXN","Costa de Oro, Col. Costa de Oro",https://propiedades.com/inmuebles/casa-en-venta-costa-de-oro-costa-de-oro-veracruz-28362255#pagina=69&tipos=casas-venta&area=veracruz&pos=9,332,3,3
"Casa en Venta en El Lencero, Col. El Lencero, Emiliano Zapata, Veracruz de Ignacio de la Llave, México, C.P. 91640, ID: 28590064","$10,900,000 MXN","Casa en Venta en El Lencero, Col. El Lencero",https://propiedades.com/inmuebles/casa-en-venta-casa-en-venta-en-el-lencero-el-lencero-veracruz-28590064#pagina=69&tipos=casas-venta&area=veracruz&pos=10,800,4,4
"Col. Lomas de la Rioja, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95266, ID: 26901542","$2,700,000 MXN",Col. Lomas de la Rioja,https://propiedades.com/inmuebles/casa-en-venta-lomas-de-la-rioja-veracruz-26901542#pagina=69&tipos=casas-venta&area=veracruz&pos=11,180,3,3
", Col. Costa de Oro, Boca del Río, Veracruz de Ignacio de la Llave, México, C.P. 94299, ID: 29924492","$11,000,000 MXN"," , Col. Costa de Oro",https://propiedades.com/inmuebles/casa-en-venta-costa-de-oro-veracruz-29924492#pagina=69&tipos=casas-venta&area=veracruz&pos=12,340,3,3
"Galeana, Col. Felipe Carrillo Puerto, Nogales, Veracruz de Ignacio de la Llave, México, C.P. 94720, ID: 29127669","$4,600,000 MXN","Galeana, Col. Felipe Carrillo Puerto",https://propiedades.com/inmuebles/casa-en-venta-galeana-felipe-carrillo-puerto-veracruz-29127669#pagina=69&tipos=casas-venta&area=veracruz&pos=13,360,6,5
", Col. Playas de Conchal, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 26581092","$8,500,000 MXN"," , Col. Playas de Conchal",https://propiedades.com/inmuebles/casa-en-venta-playas-de-conchal-veracruz-26581092#pagina=69&tipos=casas-venta&area=veracruz&pos=14,530,4,5
", Col. Lomas del Sol, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 23594030","$5,680,000 MXN"," , Col. Lomas del Sol",https://propiedades.com/inmuebles/casa-en-venta-lomas-del-sol-veracruz-23594030#pagina=69&tipos=casas-venta&area=veracruz&pos=16,250,3,3
"Casa en venta en Veracruz Fracc Tinajitas de un piso #268Int. 359, Col. Nuevo Medellín, Medellín de Bravo, Veracruz de Ignacio de la Llave, México, C.P. 94277, ID: 28285764","$1,700,000 MXN","Casa en venta en Veracruz Fracc Tinajitas de un piso #268Int. 359, Col. Nuevo Medellín",https://propiedades.com/inmuebles/casa-en-venta-casa-en-venta-en-veracruz-fracc-tinajitas-de-un-piso-268-nuevo-medellin-veracruz-28285764#pagina=69&tipos=casas-venta&area=veracruz&pos=17,91,2,2
", Col. Playas de Conchal, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 25841300","$8,700,000 MXN"," , Col. Playas de Conchal",https://propiedades.com/inmuebles/casa-en-venta-playas-de-conchal-veracruz-25841300#pagina=69&tipos=casas-venta&area=veracruz&pos=18,352,3,5
", Col. Punta Tiburón, Residencial, Marina y Golf, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 28051091","$6,090,000 MXN"," , Col. Punta Tiburón, Residencial, Marina y Golf",https://propiedades.com/inmuebles/casa-en-venta-punta-tiburon-residencial-marina-y-golf-veracruz-28051091#pagina=69&tipos=casas-venta&area=veracruz&pos=19,270,3,3
"Imperial de las Ánimas, Col. Imperial de la Ánimas, Xalapa, Veracruz de Ignacio de la Llave, México, C.P. 91195, ID: 28468057","$4,200,000 MXN","Imperial de las Ánimas, Col. Imperial de la Ánimas",https://propiedades.com/inmuebles/casa-en-venta-imperial-de-las-animas-imperial-de-la-animas-veracruz-28468057#pagina=69&tipos=casas-venta&area=veracruz&pos=20,295,4,3
", Col. Lomas de la Rioja, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95266, ID: 29828400","$3,150,000 MXN"," , Col. Lomas de la Rioja",https://propiedades.com/inmuebles/casa-en-venta-lomas-de-la-rioja-veracruz-29828400#pagina=69&tipos=casas-venta&area=veracruz&pos=21,220,3,3
"Vicente Riva Palacio 43 #s/n, Col. Jardines de Coatepec, Coatepec, Veracruz de Ignacio de la Llave, México, C.P. 91557, ID: 29082439","$1,790,000 MXN","Vicente Riva Palacio 43 #s/n, Col. Jardines de Coatepec",https://propiedades.com/inmuebles/casa-en-venta-vicente-riva-palacio-43-sn-jardines-de-coatepec-veracruz-29082439#pagina=69&tipos=casas-venta&area=veracruz&pos=22,128,3,3
"calle luna, Col. Loma Alta, Xalapa, Veracruz de Ignacio de la Llave, México, C.P. 91190, ID: 6564301","$1,860,000 MXN","calle luna, Col. Loma Alta",https://propiedades.com/inmuebles/casa-en-venta-calle-luna-loma-alta-veracruz-6564301#pagina=69&tipos=casas-venta&area=veracruz&pos=23,190,3,3
", Col. Punta Tiburón, Residencial, Marina y Golf, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 26475147","$3,890,000 MXN"," , Col. Punta Tiburón, Residencial, Marina y Golf",https://propiedades.com/inmuebles/casa-en-venta-punta-tiburon-residencial-marina-y-golf-veracruz-26475147#pagina=69&tipos=casas-venta&area=veracruz&pos=24,194,3,3
"La Molienda, Col. Tres Pasos, Emiliano Zapata, Veracruz de Ignacio de la Llave, México, C.P. 91643, ID: 29799540","$2,790,000 MXN","La Molienda, Col. Tres Pasos",https://propiedades.com/inmuebles/casa-en-venta-la-molienda-tres-pasos-veracruz-29799540#pagina=69&tipos=casas-venta&area=veracruz&pos=26,123,3,2
", Col. Lomas del Sol, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 29553154","$2,400,000 MXN"," , Col. Lomas del Sol",https://propiedades.com/inmuebles/casa-en-venta-lomas-del-sol-veracruz-29553154#pagina=69&tipos=casas-venta&area=veracruz&pos=27,112,2,2
"Heroíca Veracruz, Col. Túxpam de Rodríguez Cano Centro, Tuxpan, Veracruz de Ignacio de la Llave, México, C.P. 92800, ID: 28880538","$4,000,000 MXN","Heroíca Veracruz, Col. Túxpam de Rodríguez Cano Centro",https://propiedades.com/inmuebles/casa-en-venta-heroica-veracruz-tuxpam-de-rodriguez-cano-centro-veracruz-28880538#pagina=69&tipos=casas-venta&area=veracruz&pos=28,300,11,5
", Col. Lomas Diamante, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 24738425","$3,760,000 MXN"," , Col. Lomas Diamante",https://propiedades.com/inmuebles/casa-en-venta-lomas-diamante-veracruz-24738425#pagina=69&tipos=casas-venta&area=veracruz&pos=29,264,4,5
"Privada Pico De Orizaba Potrerillo #53, Col. Potrerillo, Ixtaczoquitlán, Veracruz de Ignacio de la Llave, México, C.P. 94450, ID: 29685495","$1,300,000 MXN","Privada Pico De Orizaba Potrerillo #53, Col. Potrerillo",https://propiedades.com/inmuebles/casa-en-venta-privada-pico-de-orizaba-potrerillo-53-potrerillo-veracruz-29685495#pagina=69&tipos=casas-venta&area=veracruz&pos=30,50,2,1
"av, Col. Rosario Saldaña, Veracruz, Veracruz de Ignacio de la Llave, México, C.P. 91697, ID: 30066967","$690,000 MXN","av, Col. Rosario Saldaña",https://propiedades.com/inmuebles/casa-en-venta-av-rosario-saldana-veracruz-30066967#pagina=69&tipos=casas-venta&area=veracruz&pos=31,70,1,1
"Lomas del sol, Col. Lomas del Sol, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 7594105","$7,200,000 MXN","Lomas del sol, Col. Lomas del Sol",https://propiedades.com/inmuebles/casa-en-venta-lomas-del-sol-lomas-del-sol-veracruz-7594105#pagina=69&tipos=casas-venta&area=veracruz&pos=32,325,3,3
"Col. El Manantial, Boca del Río, Veracruz de Ignacio de la Llave, México, C.P. 94297, ID: 29383507","$2,250,000 MXN",Col. El Manantial,https://propiedades.com/inmuebles/casa-en-venta-el-manantial-veracruz-29383507#pagina=69&tipos=casas-venta&area=veracruz&pos=33,160,2,3
", Col. Graciano Sánchez Romo, Boca del Río, Veracruz de Ignacio de la Llave, México, C.P. 94293, ID: 28855098","$3,750,000 MXN"," , Col. Graciano Sánchez Romo",https://propiedades.com/inmuebles/casa-en-venta-graciano-sanchez-romo-veracruz-28855098#pagina=69&tipos=casas-venta&area=veracruz&pos=34,200,3,3
", Col. Veracruz, Veracruz, Veracruz de Ignacio de la Llave, México, C.P. 91709, ID: 25203612","$4,500,000 MXN"," , Col. Veracruz",https://propiedades.com/inmuebles/casa-en-venta-veracruz-veracruz-25203612#pagina=69&tipos=casas-venta&area=veracruz&pos=35,281,3,2
"Las Trancas, Emiliano Zapata, Veracruz, Col. Las Trancas, Emiliano Zapata, Veracruz de Ignacio de la Llave, México, C.P. 91637, ID: 26397696","$4,650,000 MXN","Las Trancas, Emiliano Zapata, Veracruz, Col. Las Trancas",https://propiedades.com/inmuebles/casa-en-venta-las-trancas-emiliano-zapata-veracruz-las-trancas-veracruz-26397696#pagina=69&tipos=casas-venta&area=veracruz&pos=36,350,4,4
"Circuito las Águilas, Col. Fuentes de Las Ánimas, Xalapa, Veracruz de Ignacio de la Llave, México, C.P. 91190, ID: 29272195","$3,685,000 MXN","Circuito las Águilas, Col. Fuentes de Las Ánimas",https://propiedades.com/inmuebles/casa-en-venta-circuito-las-aguilas-fuentes-de-las-animas-veracruz-29272195#pagina=69&tipos=casas-venta&area=veracruz&pos=37,223,3,3
", Col. Playas de Conchal, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 27512886","$7,180,000 MXN"," , Col. Playas de Conchal",https://propiedades.com/inmuebles/casa-en-venta-playas-de-conchal-veracruz-27512886#pagina=69&tipos=casas-venta&area=veracruz&pos=38,368,3,4
", Col. Punta Tiburón, Residencial, Marina y Golf, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 27278670","$14,115,000 MXN"," , Col. Punta Tiburón, Residencial, Marina y Golf",https://propiedades.com/inmuebles/casa-en-venta-punta-tiburon-residencial-marina-y-golf-veracruz-27278670#pagina=69&tipos=casas-venta&area=veracruz&pos=39,408,4,4
"palmas #90, Col. Geovillas los Pinos II, Veracruz, Veracruz de Ignacio de la Llave, México, C.P. 91808, ID: 30075185","$1,400,000 MXN","palmas #90, Col. Geovillas los Pinos II",https://propiedades.com/inmuebles/casa-en-venta-palmas-90-geovillas-los-pinos-ii-veracruz-30075185#pagina=69&tipos=casas-venta&area=veracruz&pos=40,80,3,2
"Col. Geovillas los Pinos, Veracruz, Veracruz de Ignacio de la Llave, México, C.P. 91808, ID: 30054398","$930,000 MXN",Col. Geovillas los Pinos,https://propiedades.com/inmuebles/casa-en-venta-geovillas-los-pinos-veracruz-30054398#pagina=69&tipos=casas-venta&area=veracruz&pos=41,77,3,2
", Col. Alfonso Arroyo Flores, Tuxpan, Veracruz de Ignacio de la Llave, México, C.P. 92834, ID: 28961668","$2,200,000 MXN"," , Col. Alfonso Arroyo Flores",https://propiedades.com/inmuebles/casa-en-venta-alfonso-arroyo-flores-veracruz-28961668#pagina=69&tipos=casas-venta&area=veracruz&pos=42,170,2,2
"Las Hortalizas, Veracruz, Veracruz, Col. Las Hortalizas, Veracruz, Veracruz de Ignacio de la Llave, México, C.P. 91808, ID: 27838762","$1,250,000 MXN","Las Hortalizas, Veracruz, Veracruz, Col. Las Hortalizas",https://propiedades.com/inmuebles/casa-en-venta-las-hortalizas-veracruz-veracruz-las-hortalizas-veracruz-27838762#pagina=69&tipos=casas-venta&area=veracruz&pos=44,65,2,1
"Col. Residencial Marino, Medellín de Bravo, Veracruz de Ignacio de la Llave, México, C.P. 94274, ID: 30043238","$3,350,000 MXN",Col. Residencial Marino,https://propiedades.com/inmuebles/casa-en-venta-residencial-marino-veracruz-30043238#pagina=69&tipos=casas-venta&area=veracruz&pos=45,260,3,3
", Col. Boca del Río Centro, Boca del Río, Veracruz de Ignacio de la Llave, México, C.P. 94290, ID: 27061143","$4,950,000 MXN"," , Col. Boca del Río Centro",https://propiedades.com/inmuebles/casa-en-venta-boca-del-rio-centro-veracruz-27061143#pagina=69&tipos=casas-venta&area=veracruz&pos=46,500,5,7
", Col. La Aguada, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95263, ID: 27736220","$3,020,000 MXN"," , Col. La Aguada",https://propiedades.com/inmuebles/casa-en-venta-la-aguada-veracruz-27736220#pagina=69&tipos=casas-venta&area=veracruz&pos=47,177,3,3
"av, Col. Adolfo Ruiz Cortines, Veracruz, Veracruz de Ignacio de la Llave, México, C.P. 91770, ID: 30029364","$1,200,000 MXN","av, Col. Adolfo Ruiz Cortines",https://propiedades.com/inmuebles/casa-en-venta-av-adolfo-ruiz-cortines-veracruz-30029364#pagina=70&tipos=casas-venta&area=veracruz&pos=1,90,3,1
"X, Col. Punta Tiburón, Residencial, Marina y Golf, Alvarado, Veracruz de Ignacio de la Llave, México, C.P. 95264, ID: 25598742","$5,850,000 MXN","X, Col. Punta Tiburón, Residencial, Marina y Golf",https://propiedades.com/inmuebles/casa-en-venta-x-punta-tiburon-residencial-marina-y-golf-veracruz-25598742#pagina=70&tipos=casas-venta&area=veracruz&pos=2,256,3,3
